qc_section	group_name	feature_name	metric	value
per_feature	gi_pancancreatobiliary	median_arm_loss_count	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_arm_loss_count	drop_reason	
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	raw_sd	0.59126939246146
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	imputed_value	0.434573704512597
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_cell_cycle_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	raw_sd	0.0449171697109184
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	imputed_value	-0.197700947749573
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_cytotoxic_t_cell_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_epithelial_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_epithelial_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_epithelial_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_epithelial_score	raw_sd	0.515938435064121
per_feature	gi_pancancreatobiliary	median_epithelial_score	imputed_value	0.544696466763469
per_feature	gi_pancancreatobiliary	median_epithelial_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_epithelial_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_epithelial_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_hypoxia_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_hypoxia_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_hypoxia_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_hypoxia_score	raw_sd	0.12856036126153
per_feature	gi_pancancreatobiliary	median_hypoxia_score	imputed_value	-0.171415991709808
per_feature	gi_pancancreatobiliary	median_hypoxia_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_hypoxia_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_hypoxia_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	raw_sd	0.0454610097374605
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	imputed_value	-0.207102677084059
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_immune_inflammatory_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	raw_sd	0.0806850181913574
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	imputed_value	-0.238004760034515
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_interferon_gamma_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	raw_sd	2.27944020119428
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	imputed_value	-1.89940498813503
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC1	drop_reason	
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	raw_sd	1.01002139242639
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	imputed_value	1.11126537761809
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_lineage_or_tissue_PC2	drop_reason	
per_feature	gi_pancancreatobiliary	median_ploidy	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_ploidy	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_ploidy	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_ploidy	raw_sd	0.225438725705277
per_feature	gi_pancancreatobiliary	median_ploidy	imputed_value	2.15
per_feature	gi_pancancreatobiliary	median_ploidy	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_ploidy	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_ploidy	drop_reason	
per_feature	gi_pancancreatobiliary	median_proliferation_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_proliferation_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_proliferation_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_proliferation_score	raw_sd	0.590282682837113
per_feature	gi_pancancreatobiliary	median_proliferation_score	imputed_value	0.455600112551992
per_feature	gi_pancancreatobiliary	median_proliferation_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_proliferation_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_proliferation_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_purity	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_purity	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_purity	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_purity	raw_sd	0.120894483705735
per_feature	gi_pancancreatobiliary	median_purity	imputed_value	0.66
per_feature	gi_pancancreatobiliary	median_purity	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_purity	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_purity	drop_reason	
per_feature	gi_pancancreatobiliary	median_stromal_score	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_stromal_score	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_stromal_score	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_stromal_score	raw_sd	0.35134860103355
per_feature	gi_pancancreatobiliary	median_stromal_score	imputed_value	-0.220004067561394
per_feature	gi_pancancreatobiliary	median_stromal_score	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_stromal_score	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_stromal_score	drop_reason	
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	missing_fraction	0
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	n_missing_projects	0
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	raw_sd	2.81999662276056
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	imputed_value	10
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	n_imputed_values	0
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	median_total_arm_alteration_count	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	raw_sd	0.0230368876773054
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	imputed_value	0.0246575342465753
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_ALK	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	raw_sd	0.349293726092445
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	imputed_value	0.0378378378378378
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_APC	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	raw_sd	0.0697042539013831
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	imputed_value	0.0794520547945206
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_ARID1A	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	raw_sd	0.0684096006546254
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	imputed_value	0.017156862745098
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_BAP1	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	raw_sd	0.0481357662162967
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	imputed_value	0.0277777777777778
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRAF	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	raw_sd	0.011881892534968
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	imputed_value	0.0112359550561798
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA1	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	raw_sd	0.0284904427265209
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	imputed_value	0.0378378378378378
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_BRCA2	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	raw_sd	0.0697569095279084
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	imputed_value	0.041002277904328
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_CDKN2A	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	raw_sd	0.0876702523350946
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	imputed_value	0.0463576158940397
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_CTNNB1	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	raw_sd	0.0157597217959332
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	imputed_value	0.0198675496688742
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_EGFR	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	raw_sd	0.0223848429946541
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	imputed_value	0.0463576158940397
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_ERBB2	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	raw_sd	0.0486675367028914
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	imputed_value	0.00911161731207289
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH1	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	raw_sd	0.0184953265177421
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	imputed_value	0.00821917808219178
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_IDH2	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	raw_sd	0.259484990465718
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	imputed_value	0.0911161731207289
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_KRAS	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	raw_sd	0.0132384455331406
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	imputed_value	0.0182232346241458
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_MET	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	n_unique_non_missing	6
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	raw_sd	0.0178781459390474
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	imputed_value	0.00561797752808989
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_MLH1	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	raw_sd	0.0159594878629951
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	imputed_value	0.00561797752808989
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH2	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	raw_sd	0.0176990877114361
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	imputed_value	0.0296127562642369
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_MSH6	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	n_unique_non_missing	5
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	raw_sd	0.00886658794789942
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	imputed_value	0.00273972602739726
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_MYC	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	raw_sd	0.0254699778254742
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	imputed_value	0.0356164383561644
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_NF1	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	raw_sd	0.101155187809904
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	imputed_value	0.0918918918918919
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_PIK3CA	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	raw_sd	0.0123661695363757
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	imputed_value	0.0159453302961276
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_PMS2	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	raw_sd	0.0259433255545679
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	imputed_value	0.0324324324324324
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_POLE	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	raw_sd	0.0275277022787608
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	imputed_value	0.0324324324324324
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_PTEN	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	raw_sd	0.017796234065739
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	imputed_value	0.0294117647058824
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_RB1	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	raw_sd	0.0742688283804944
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	imputed_value	0.0751708428246014
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_SMAD4	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	raw_sd	0.00570608212506443
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	imputed_value	0.0108108108108108
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	n_imputed_values	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	retained_for_group_tree	TRUE
per_feature	gi_pancancreatobiliary	mutation_prevalence_TERT	drop_reason	
per_feature	gi_pancancreatobiliary	mutation_prevalence_TP53	missing_fraction	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_TP53	n_missing_projects	0
per_feature	gi_pancancreatobiliary	mutation_prevalence_TP53	n_unique_non_missing	7
per_feature	gi_pancancreatobiliary	mutation_prevalence_TP53	raw_sd	0.253016081505435
per_feature	gi_pancancreatobiliary	mutation_prevalence_TP53	imputed_value	0.549019607843137
per_feature	gi_pancancreatobiliary	mutation_prevalence_TP53	n_imputed_values	0
