qc_section	project_id	project_code	metric	value
per_project	TCGA-STAD	STAD	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-TGCT	TGCT	n_samples	151
per_project	TCGA-TGCT	TGCT	median_proliferation_score	1.09542898997824
per_project	TCGA-TGCT	TGCT	median_immune_inflammatory_score	0.134172809345832
per_project	TCGA-TGCT	TGCT	median_interferon_gamma_score	-0.067571268781716
per_project	TCGA-TGCT	TGCT	median_cytotoxic_t_cell_score	0.209709892873984
per_project	TCGA-TGCT	TGCT	median_stromal_score	-0.325396376849762
per_project	TCGA-TGCT	TGCT	median_epithelial_score	-0.527339194952995
per_project	TCGA-TGCT	TGCT	median_EMT_score	0.0227613071122898
per_project	TCGA-TGCT	TGCT	median_hypoxia_score	-0.300489016939426
per_project	TCGA-TGCT	TGCT	median_cell_cycle_score	1.13959590128608
per_project	TCGA-TGCT	TGCT	median_DNA_repair_score	1.77358368730877
per_project	TCGA-TGCT	TGCT	median_angiogenesis_score	-0.286711634046591
per_project	TCGA-TGCT	TGCT	median_lineage_or_tissue_PC1	-7.08196216952955
per_project	TCGA-TGCT	TGCT	median_lineage_or_tissue_PC2	0.624893790650247
per_project	TCGA-TGCT	TGCT	missingness_proliferation_score	0
per_project	TCGA-TGCT	TGCT	missingness_immune_inflammatory_score	0
per_project	TCGA-TGCT	TGCT	missingness_interferon_gamma_score	0
per_project	TCGA-TGCT	TGCT	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-TGCT	TGCT	missingness_stromal_score	0
per_project	TCGA-TGCT	TGCT	missingness_epithelial_score	0
per_project	TCGA-TGCT	TGCT	missingness_EMT_score	0
per_project	TCGA-TGCT	TGCT	missingness_hypoxia_score	0
per_project	TCGA-TGCT	TGCT	missingness_cell_cycle_score	0
per_project	TCGA-TGCT	TGCT	missingness_DNA_repair_score	0
per_project	TCGA-TGCT	TGCT	missingness_angiogenesis_score	0
per_project	TCGA-TGCT	TGCT	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-TGCT	TGCT	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-THCA	THCA	n_samples	498
per_project	TCGA-THCA	THCA	median_proliferation_score	-0.778146939493956
per_project	TCGA-THCA	THCA	median_immune_inflammatory_score	-0.271289626801782
per_project	TCGA-THCA	THCA	median_interferon_gamma_score	-0.346207409492462
per_project	TCGA-THCA	THCA	median_cytotoxic_t_cell_score	-0.222981435615528
per_project	TCGA-THCA	THCA	median_stromal_score	-0.350914443967887
per_project	TCGA-THCA	THCA	median_epithelial_score	0.189142475545083
per_project	TCGA-THCA	THCA	median_EMT_score	0.0299226495307163
per_project	TCGA-THCA	THCA	median_hypoxia_score	-0.48125328314078
per_project	TCGA-THCA	THCA	median_cell_cycle_score	-0.798577581390852
per_project	TCGA-THCA	THCA	median_DNA_repair_score	-0.57736378929457
per_project	TCGA-THCA	THCA	median_angiogenesis_score	0.331975065120614
per_project	TCGA-THCA	THCA	median_lineage_or_tissue_PC1	3.52224548945634
per_project	TCGA-THCA	THCA	median_lineage_or_tissue_PC2	0.375588506432575
per_project	TCGA-THCA	THCA	missingness_proliferation_score	0
per_project	TCGA-THCA	THCA	missingness_immune_inflammatory_score	0
per_project	TCGA-THCA	THCA	missingness_interferon_gamma_score	0
per_project	TCGA-THCA	THCA	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-THCA	THCA	missingness_stromal_score	0
per_project	TCGA-THCA	THCA	missingness_epithelial_score	0
per_project	TCGA-THCA	THCA	missingness_EMT_score	0
per_project	TCGA-THCA	THCA	missingness_hypoxia_score	0
per_project	TCGA-THCA	THCA	missingness_cell_cycle_score	0
per_project	TCGA-THCA	THCA	missingness_DNA_repair_score	0
per_project	TCGA-THCA	THCA	missingness_angiogenesis_score	0
per_project	TCGA-THCA	THCA	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-THCA	THCA	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-THYM	THYM	n_samples	119
per_project	TCGA-THYM	THYM	median_proliferation_score	0.63271672704161
per_project	TCGA-THYM	THYM	median_immune_inflammatory_score	1.92968010300417
per_project	TCGA-THYM	THYM	median_interferon_gamma_score	-0.24967599080726
per_project	TCGA-THYM	THYM	median_cytotoxic_t_cell_score	1.6889347051243
per_project	TCGA-THYM	THYM	median_stromal_score	-0.4679587473716
per_project	TCGA-THYM	THYM	median_epithelial_score	-0.509274711764312
per_project	TCGA-THYM	THYM	median_EMT_score	-0.327304482292676
per_project	TCGA-THYM	THYM	median_hypoxia_score	-0.544393896119898
per_project	TCGA-THYM	THYM	median_cell_cycle_score	0.88070179160711
per_project	TCGA-THYM	THYM	median_DNA_repair_score	0.286406643139308
per_project	TCGA-THYM	THYM	median_angiogenesis_score	-0.298611835581879
per_project	TCGA-THYM	THYM	median_lineage_or_tissue_PC1	-4.24371249359799
per_project	TCGA-THYM	THYM	median_lineage_or_tissue_PC2	-1.95862680430881
per_project	TCGA-THYM	THYM	missingness_proliferation_score	0
per_project	TCGA-THYM	THYM	missingness_immune_inflammatory_score	0
per_project	TCGA-THYM	THYM	missingness_interferon_gamma_score	0
per_project	TCGA-THYM	THYM	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-THYM	THYM	missingness_stromal_score	0
per_project	TCGA-THYM	THYM	missingness_epithelial_score	0
per_project	TCGA-THYM	THYM	missingness_EMT_score	0
per_project	TCGA-THYM	THYM	missingness_hypoxia_score	0
per_project	TCGA-THYM	THYM	missingness_cell_cycle_score	0
per_project	TCGA-THYM	THYM	missingness_DNA_repair_score	0
per_project	TCGA-THYM	THYM	missingness_angiogenesis_score	0
per_project	TCGA-THYM	THYM	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-THYM	THYM	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-UCEC	UCEC	n_samples	517
per_project	TCGA-UCEC	UCEC	median_proliferation_score	0.167975184045374
per_project	TCGA-UCEC	UCEC	median_immune_inflammatory_score	-0.220294789561388
per_project	TCGA-UCEC	UCEC	median_interferon_gamma_score	-0.232166108827916
per_project	TCGA-UCEC	UCEC	median_cytotoxic_t_cell_score	-0.159850653107079
per_project	TCGA-UCEC	UCEC	median_stromal_score	-0.325182490800893
per_project	TCGA-UCEC	UCEC	median_epithelial_score	0.146237656329933
per_project	TCGA-UCEC	UCEC	median_EMT_score	-0.312563023540975
per_project	TCGA-UCEC	UCEC	median_hypoxia_score	-0.175422639954476
per_project	TCGA-UCEC	UCEC	median_cell_cycle_score	0.218004844362664
per_project	TCGA-UCEC	UCEC	median_DNA_repair_score	0.0276951709054346
per_project	TCGA-UCEC	UCEC	median_angiogenesis_score	-0.281500173413604
per_project	TCGA-UCEC	UCEC	median_lineage_or_tissue_PC1	-0.717359994919094
per_project	TCGA-UCEC	UCEC	median_lineage_or_tissue_PC2	1.51212246300359
per_project	TCGA-UCEC	UCEC	missingness_proliferation_score	0
per_project	TCGA-UCEC	UCEC	missingness_immune_inflammatory_score	0
per_project	TCGA-UCEC	UCEC	missingness_interferon_gamma_score	0
per_project	TCGA-UCEC	UCEC	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-UCEC	UCEC	missingness_stromal_score	0
per_project	TCGA-UCEC	UCEC	missingness_epithelial_score	0
per_project	TCGA-UCEC	UCEC	missingness_EMT_score	0
per_project	TCGA-UCEC	UCEC	missingness_hypoxia_score	0
per_project	TCGA-UCEC	UCEC	missingness_cell_cycle_score	0
per_project	TCGA-UCEC	UCEC	missingness_DNA_repair_score	0
per_project	TCGA-UCEC	UCEC	missingness_angiogenesis_score	0
per_project	TCGA-UCEC	UCEC	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-UCEC	UCEC	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-UCS	UCS	n_samples	57
per_project	TCGA-UCS	UCS	median_proliferation_score	0.563571021805691
per_project	TCGA-UCS	UCS	median_immune_inflammatory_score	-0.29854179906869
per_project	TCGA-UCS	UCS	median_interferon_gamma_score	-0.44710180053475
per_project	TCGA-UCS	UCS	median_cytotoxic_t_cell_score	-0.275801322538284
per_project	TCGA-UCS	UCS	median_stromal_score	-0.00564905853719356
per_project	TCGA-UCS	UCS	median_epithelial_score	-0.516369985699056
per_project	TCGA-UCS	UCS	median_EMT_score	0.378050453509526
per_project	TCGA-UCS	UCS	median_hypoxia_score	-0.132878979458879
per_project	TCGA-UCS	UCS	median_cell_cycle_score	0.656379949100942
per_project	TCGA-UCS	UCS	median_DNA_repair_score	0.0924681895720578
per_project	TCGA-UCS	UCS	median_angiogenesis_score	-0.271805729963126
per_project	TCGA-UCS	UCS	median_lineage_or_tissue_PC1	-1.27176317697656
per_project	TCGA-UCS	UCS	median_lineage_or_tissue_PC2	1.31598414233531
per_project	TCGA-UCS	UCS	missingness_proliferation_score	0
per_project	TCGA-UCS	UCS	missingness_immune_inflammatory_score	0
per_project	TCGA-UCS	UCS	missingness_interferon_gamma_score	0
per_project	TCGA-UCS	UCS	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-UCS	UCS	missingness_stromal_score	0
per_project	TCGA-UCS	UCS	missingness_epithelial_score	0
per_project	TCGA-UCS	UCS	missingness_EMT_score	0
per_project	TCGA-UCS	UCS	missingness_hypoxia_score	0
per_project	TCGA-UCS	UCS	missingness_cell_cycle_score	0
per_project	TCGA-UCS	UCS	missingness_DNA_repair_score	0
per_project	TCGA-UCS	UCS	missingness_angiogenesis_score	0
per_project	TCGA-UCS	UCS	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-UCS	UCS	missingness_lineage_or_tissue_PC2	0
per_project	TCGA-UVM	UVM	n_samples	80
per_project	TCGA-UVM	UVM	median_proliferation_score	-0.647781267320033
per_project	TCGA-UVM	UVM	median_immune_inflammatory_score	-0.327479649982423
per_project	TCGA-UVM	UVM	median_interferon_gamma_score	-0.575399157526515
per_project	TCGA-UVM	UVM	median_cytotoxic_t_cell_score	-0.307264450353874
per_project	TCGA-UVM	UVM	median_stromal_score	-0.442293645235499
per_project	TCGA-UVM	UVM	median_epithelial_score	-0.592316900261808
per_project	TCGA-UVM	UVM	median_EMT_score	0.436051934189872
per_project	TCGA-UVM	UVM	median_hypoxia_score	-0.321330077452831
per_project	TCGA-UVM	UVM	median_cell_cycle_score	-0.670795766633877
per_project	TCGA-UVM	UVM	median_DNA_repair_score	-0.778531555334939
per_project	TCGA-UVM	UVM	median_angiogenesis_score	-0.551488992868427
per_project	TCGA-UVM	UVM	median_lineage_or_tissue_PC1	3.26957711339847
per_project	TCGA-UVM	UVM	median_lineage_or_tissue_PC2	0.712782200059481
per_project	TCGA-UVM	UVM	missingness_proliferation_score	0
per_project	TCGA-UVM	UVM	missingness_immune_inflammatory_score	0
per_project	TCGA-UVM	UVM	missingness_interferon_gamma_score	0
per_project	TCGA-UVM	UVM	missingness_cytotoxic_t_cell_score	0
per_project	TCGA-UVM	UVM	missingness_stromal_score	0
per_project	TCGA-UVM	UVM	missingness_epithelial_score	0
per_project	TCGA-UVM	UVM	missingness_EMT_score	0
per_project	TCGA-UVM	UVM	missingness_hypoxia_score	0
per_project	TCGA-UVM	UVM	missingness_cell_cycle_score	0
per_project	TCGA-UVM	UVM	missingness_DNA_repair_score	0
per_project	TCGA-UVM	UVM	missingness_angiogenesis_score	0
per_project	TCGA-UVM	UVM	missingness_lineage_or_tissue_PC1	0
per_project	TCGA-UVM	UVM	missingness_lineage_or_tissue_PC2	0
